timestamp,period,month,hour,minute,is_weekend,usage_kwh,lagging_reactive_power_kvarh,leading_reactive_power_kvarh,co2_tonnes,lagging_power_factor_pct,leading_power_factor_pct,load_type
2018-01-28T08:15,reference,1,8,15,1,4.25,5.29,0,0,62.63,100,light
2018-01-28T08:30,reference,1,8,30,1,8.64,8.86,0,0,69.82,100,light
2018-01-28T09:00,reference,1,9,0,1,11.05,0,17.21,0.01,100,54.03,light
2018-01-28T09:15,reference,1,9,15,1,23.11,0.07,13.82,0.01,100,85.82,medium
2018-01-28T09:30,reference,1,9,30,1,28.26,0,10.3,0.01,100,93.95,medium
2018-01-28T10:00,reference,1,10,0,1,35.64,1.51,1.98,0.02,99.91,99.85,medium
2018-01-28T10:15,reference,1,10,15,1,28.04,0,10.73,0.01,100,93.4,maximum
2018-01-28T10:30,reference,1,10,30,1,27.86,0,10.84,0.01,100,93.19,maximum
2018-01-28T10:45,reference,1,10,45,1,27.86,0,10.8,0.01,100,93.24,maximum
2018-01-28T11:00,reference,1,11,0,1,27.86,0,10.8,0.01,100,93.24,maximum
2018-01-28T11:15,reference,1,11,15,1,31.32,11.23,0.65,0.01,94.13,99.98,maximum
2018-01-28T11:30,reference,1,11,30,1,34.16,17.6,0,0.02,88.89,100,maximum
2018-01-28T11:45,reference,1,11,45,1,28.22,9.25,0,0.01,95.03,100,maximum
2018-01-28T12:00,reference,1,12,0,1,28.12,8.75,0,0.01,95.48,100,maximum
2018-01-28T12:15,reference,1,12,15,1,8.46,0.9,17.96,0,99.44,42.61,medium
2018-01-28T12:30,reference,1,12,30,1,6.88,0,23.83,0,100,27.74,medium
2018-01-28T12:45,reference,1,12,45,1,7.63,0,23.87,0,100,30.45,medium
2018-01-28T13:00,reference,1,13,0,1,6.59,0,23.9,0,100,26.58,medium
2018-01-28T13:15,reference,1,13,15,1,6.41,0,24.12,0,100,25.68,medium
2018-01-28T13:30,reference,1,13,30,1,6.8,0,24.23,0,100,27.02,medium
2018-01-28T13:45,reference,1,13,45,1,9.54,0.04,22.54,0,100,38.98,medium
2018-01-28T14:00,reference,1,14,0,1,28.51,0.04,8.71,0.01,100,95.64,medium
2018-01-28T14:15,reference,1,14,15,1,30.49,0.86,2.74,0.01,99.96,99.6,medium
2018-01-28T14:30,reference,1,14,30,1,30.13,0.83,2.77,0.01,99.96,99.58,medium
2018-01-28T14:45,reference,1,14,45,1,30.13,0.79,2.88,0.01,99.97,99.55,medium
2018-01-28T15:00,reference,1,15,0,1,30.06,0.79,2.81,0.01,99.97,99.57,medium
2018-01-28T15:15,reference,1,15,15,1,29.99,0.83,2.7,0.01,99.96,99.6,medium
2018-01-28T15:30,reference,1,15,30,1,30.1,0.94,2.66,0.01,99.95,99.61,medium
2018-01-28T15:45,reference,1,15,45,1,30.24,1.37,2.38,0.01,99.9,99.69,medium
2018-01-28T16:00,reference,1,16,0,1,30.78,1.26,2.38,0.01,99.92,99.7,medium
2018-01-28T16:15,reference,1,16,15,1,32.04,1.8,1.98,0.01,99.84,99.81,medium
2018-01-28T16:30,reference,1,16,30,1,31.18,0.79,2.81,0.01,99.97,99.6,medium
2018-01-28T16:45,reference,1,16,45,1,30.35,1.4,2.56,0.01,99.89,99.65,medium
2018-01-28T17:30,reference,1,17,30,1,30.46,1.19,2.63,0.01,99.92,99.63,maximum
2018-01-28T17:45,reference,1,17,45,1,19.66,0.32,11.16,0.01,99.99,86.97,maximum
2018-01-28T18:15,reference,1,18,15,1,6.37,0,10.37,0,100,52.34,maximum
2018-01-28T18:30,reference,1,18,30,1,6.12,0,9,0,100,56.23,maximum
2018-01-28T19:15,reference,1,19,15,1,6.3,0,26.71,0,100,22.96,maximum
2018-01-28T19:30,reference,1,19,30,1,6.37,0,26.68,0,100,23.22,maximum
2018-01-28T19:45,reference,1,19,45,1,6.34,0,26.71,0,100,23.09,maximum
2018-01-28T20:00,reference,1,20,0,1,6.37,0,26.71,0,100,23.2,maximum
2018-01-28T20:15,reference,1,20,15,1,6.3,0,26.78,0,100,22.9,medium
2018-01-28T20:30,reference,1,20,30,1,6.3,0,26.86,0,100,22.84,medium
2018-01-28T20:45,reference,1,20,45,1,6.34,0,26.75,0,100,23.06,medium
2018-01-28T21:15,reference,1,21,15,1,6.34,0,26.78,0,100,23.04,medium
2018-01-28T21:30,reference,1,21,30,1,6.3,0,26.78,0,100,22.9,medium
2018-01-28T21:45,reference,1,21,45,1,5.44,0,26.96,0,100,19.78,medium
2018-01-28T22:00,reference,1,22,0,1,4.93,0,24.59,0,100,19.66,medium
2018-01-28T22:15,reference,1,22,15,1,4.28,1.19,10.33,0,96.35,38.28,maximum
2018-01-28T22:30,reference,1,22,30,1,4.03,3.28,0,0,77.56,100,maximum
2018-01-28T22:45,reference,1,22,45,1,4,3.17,0,0,78.37,100,maximum
2018-01-28T23:00,reference,1,23,0,1,4,2.99,0,0,80.1,100,maximum
2018-01-28T23:15,reference,1,23,15,1,4.07,3.28,0,0,77.86,100,light
2018-01-28T23:30,reference,1,23,30,1,4.21,4.03,0,0,72.24,100,light
2018-01-28T23:45,reference,1,23,45,1,4.14,4.07,0,0,71.31,100,light
2018-01-29T00:00,reference,1,0,0,0,45.54,30.56,0,0.02,83.04,100,light
2018-01-29T00:15,reference,1,0,15,0,5.26,5.9,0,0,66.55,100,light
2018-01-29T00:30,reference,1,0,30,0,5,6.01,0,0,63.96,100,light
2018-01-29T00:45,reference,1,0,45,0,4.36,4.68,0,0,68.16,100,light
2018-01-29T01:00,reference,1,1,0,0,4.18,4.18,0,0,70.71,100,light
2018-01-29T01:30,reference,1,1,30,0,4.18,4.18,0,0,70.71,100,light
2018-01-29T01:45,reference,1,1,45,0,4.21,4.03,0,0,72.24,100,light
2018-01-29T02:00,reference,1,2,0,0,4.18,4.21,0,0,70.46,100,light
2018-01-29T02:30,reference,1,2,30,0,4.18,4.28,0,0,69.87,100,light
2018-01-29T02:45,reference,1,2,45,0,4.68,5.18,0,0,67.04,100,light
2018-01-29T03:15,reference,1,3,15,0,4.75,5.72,0,0,63.89,100,light
2018-01-29T03:30,reference,1,3,30,0,4.25,4.46,0,0,68.99,100,light
2018-01-29T03:45,reference,1,3,45,0,4.18,4.18,0,0,70.71,100,light
2018-01-29T04:00,reference,1,4,0,0,4.21,4,0,0,72.5,100,light
2018-01-29T04:15,reference,1,4,15,0,4.14,4,0,0,71.92,100,light
2018-01-29T04:30,reference,1,4,30,0,4.14,4,0,0,71.92,100,light
2018-01-29T05:00,reference,1,5,0,0,4.28,4.21,0,0,71.29,100,light
2018-01-29T05:15,reference,1,5,15,0,5.04,5.54,0,0,67.29,100,light
2018-01-29T05:30,reference,1,5,30,0,4.25,4.14,0,0,71.63,100,light
2018-01-29T05:45,reference,1,5,45,0,4.79,5.22,0,0,67.61,100,light
2018-01-29T06:00,reference,1,6,0,0,4.82,5.54,0,0,65.64,100,light
2018-01-29T06:15,reference,1,6,15,0,4.18,3.92,0,0,72.94,100,light
2018-01-29T06:30,reference,1,6,30,0,4.18,3.89,0,0,73.2,100,light
2018-01-29T06:45,reference,1,6,45,0,4.18,3.96,0,0,72.6,100,light
2018-01-29T07:00,reference,1,7,0,0,4.18,4.1,0,0,71.39,100,light
2018-01-29T07:30,reference,1,7,30,0,4.72,4.68,0,0,71.01,100,light
2018-01-29T07:45,reference,1,7,45,0,5.65,5,0,0,74.89,100,light
2018-01-29T08:15,reference,1,8,15,0,19.12,11.05,0,0.01,86.58,100,light
2018-01-29T08:30,reference,1,8,30,0,47.77,28.98,0,0.02,85.5,100,light
2018-01-29T08:45,reference,1,8,45,0,50.76,34.31,0,0.02,82.85,100,light
2018-01-29T09:00,reference,1,9,0,0,55.73,15.23,0.11,0.03,96.46,100,light
2018-01-29T09:15,reference,1,9,15,0,51.26,3.96,1.01,0.02,99.7,99.98,medium
2018-01-29T09:30,reference,1,9,30,0,53.21,7.6,0.22,0.02,99,100,medium
2018-01-29T09:45,reference,1,9,45,0,64.62,13.25,0,0.03,97.96,100,medium
2018-01-29T10:00,reference,1,10,0,0,79.02,19.4,0,0.04,97.12,100,medium
2018-01-29T10:15,reference,1,10,15,0,62.78,19.91,0,0.03,95.32,100,maximum
2018-01-29T10:30,reference,1,10,30,0,57.06,13,0,0.03,97.5,100,maximum
2018-01-29T11:00,reference,1,11,0,0,71.14,26.39,0,0.03,93.76,100,maximum
2018-01-29T11:15,reference,1,11,15,0,90.97,56.41,0,0.04,84.99,100,maximum
2018-01-29T11:30,reference,1,11,30,0,78.44,49.07,0,0.04,84.78,100,maximum
2018-01-29T11:45,reference,1,11,45,0,139.79,75.96,0,0.06,87.87,100,maximum
2018-01-29T12:00,reference,1,12,0,0,122.72,55.19,0,0.06,91.2,100,maximum
2018-01-29T12:15,reference,1,12,15,0,21.06,4.82,19.33,0.01,97.48,73.67,medium
2018-01-29T12:30,reference,1,12,30,0,10.01,0,25.88,0,100,36.07,medium
2018-01-29T12:45,reference,1,12,45,0,10.37,0,24.84,0,100,38.52,medium
2018-01-29T13:00,reference,1,13,0,0,9.43,0,24.95,0,100,35.35,medium
2018-01-29T13:45,reference,1,13,45,0,121.5,49.03,0,0.06,92.73,100,medium
2018-01-29T14:00,reference,1,14,0,0,117.07,46.44,0,0.05,92.95,100,medium
2018-01-29T14:30,reference,1,14,30,0,114.84,50.11,0,0.05,91.65,100,medium
2018-01-29T14:45,reference,1,14,45,0,97.27,32.29,0,0.04,94.91,100,medium
2018-01-29T15:00,reference,1,15,0,0,129.56,47.66,0,0.06,93.85,100,medium
2018-01-29T15:30,reference,1,15,30,0,71.93,16.78,0,0.03,97.39,100,medium
2018-01-29T15:45,reference,1,15,45,0,97.09,26.57,0,0.04,96.45,100,medium
2018-01-29T16:00,reference,1,16,0,0,109.48,31.54,0,0.05,96.09,100,medium
2018-01-29T16:15,reference,1,16,15,0,83.45,22.21,0,0.04,96.64,100,medium
2018-01-29T16:30,reference,1,16,30,0,102.46,34.09,0,0.05,94.89,100,medium
2018-01-29T16:45,reference,1,16,45,0,129.13,46.58,0,0.06,94.07,100,medium
2018-01-29T17:15,reference,1,17,15,0,117.43,51.3,0,0.05,91.64,100,maximum
2018-01-29T17:30,reference,1,17,30,0,142.67,56.09,0,0.07,93.07,100,maximum
2018-01-29T17:45,reference,1,17,45,0,68.62,7.45,0.65,0.03,99.42,100,maximum
2018-01-29T18:00,reference,1,18,0,0,111.06,21.82,0,0.05,98.12,100,maximum
2018-01-29T18:15,reference,1,18,15,0,97.7,49.39,0,0.04,89.24,100,maximum
2018-01-29T18:30,reference,1,18,30,0,89.6,52.09,0,0.04,86.45,100,maximum
2018-01-29T18:45,reference,1,18,45,0,138.2,63.4,0,0.06,90.89,100,maximum
2018-01-29T19:00,reference,1,19,0,0,127.33,52.85,0,0.06,92.36,100,maximum
2018-01-29T19:15,reference,1,19,15,0,89.82,39.17,0,0.04,91.66,100,maximum
2018-01-29T19:30,reference,1,19,30,0,136.73,60.48,0,0.06,91.45,100,maximum
2018-01-29T19:45,reference,1,19,45,0,108.22,40.5,0,0.05,93.66,100,maximum
2018-01-29T20:15,reference,1,20,15,0,142.7,58.93,0,0.07,92.43,100,medium
2018-01-29T20:30,reference,1,20,30,0,104.72,42.26,0,0.05,92.73,100,medium
2018-01-29T20:45,reference,1,20,45,0,66.24,23.65,0,0.03,94.18,100,medium
2018-01-29T21:00,reference,1,21,0,0,82.98,17.78,0,0.04,97.78,100,medium
2018-01-29T21:15,reference,1,21,15,0,94.07,17.03,0,0.04,98.4,100,medium
2018-01-29T21:30,reference,1,21,30,0,86.04,14.04,0,0.04,98.69,100,medium
2018-01-29T21:45,reference,1,21,45,0,46.8,2.38,2.02,0.02,99.87,99.91,medium
2018-01-29T22:00,reference,1,22,0,0,66.35,8.86,0.86,0.03,99.12,99.99,medium
2018-01-29T22:15,reference,1,22,15,0,56.38,19.04,0,0.03,94.74,100,maximum
2018-01-29T22:30,reference,1,22,30,0,44.5,36.43,0,0.02,77.38,100,maximum
2018-01-29T22:45,reference,1,22,45,0,90.79,46.87,0,0.04,88.86,100,maximum
2018-01-29T23:00,reference,1,23,0,0,81,42.23,0,0.04,88.67,100,maximum
2018-01-29T23:15,reference,1,23,15,0,84.2,42.23,0,0.04,89.39,100,light
2018-01-29T23:30,reference,1,23,30,0,98.5,47.99,0,0.05,89.9,100,light
2018-01-29T23:45,reference,1,23,45,0,52.63,31.97,0,0.02,85.47,100,light
2018-01-30T00:00,reference,1,0,0,0,97.99,47.77,0,0.04,89.89,100,light
2018-01-30T00:15,reference,1,0,15,0,55.91,36.94,0,0.03,83.43,100,light
2018-01-30T00:30,reference,1,0,30,0,100.73,50.44,0,0.05,89.42,100,light
2018-01-30T00:45,reference,1,0,45,0,73.94,39.89,0,0.03,88.01,100,light
2018-01-30T01:00,reference,1,1,0,0,98.96,49.36,0,0.05,89.49,100,light
2018-01-30T01:15,reference,1,1,15,0,75.38,39.92,0,0.03,88.37,100,light
2018-01-30T01:30,reference,1,1,30,0,23.51,19.98,0,0.01,76.2,100,light
2018-01-30T01:45,reference,1,1,45,0,7.6,7.67,0,0,70.39,100,light
2018-01-30T02:00,reference,1,2,0,0,7.99,6.37,0,0,78.19,100,light
2018-01-30T02:15,reference,1,2,15,0,7.13,5.54,0,0,78.97,100,light
2018-01-30T02:30,reference,1,2,30,0,5.87,5.26,0,0,74.47,100,light
2018-01-30T02:45,reference,1,2,45,0,5.76,5.29,0,0,73.65,100,light
2018-01-30T03:00,reference,1,3,0,0,5.8,5.36,0,0,73.44,100,light
2018-01-30T03:15,reference,1,3,15,0,5.83,5.72,0,0,71.38,100,light
2018-01-30T03:30,reference,1,3,30,0,5.87,5.36,0,0,73.85,100,light
2018-01-30T03:45,reference,1,3,45,0,5.76,5.33,0,0,73.4,100,light
2018-01-30T04:00,reference,1,4,0,0,5.8,5.44,0,0,72.94,100,light
2018-01-30T04:15,reference,1,4,15,0,4.68,5.29,0,0,66.26,100,light
2018-01-30T04:45,reference,1,4,45,0,4,3.78,0,0,72.68,100,light
2018-01-30T05:00,reference,1,5,0,0,3.92,3.74,0,0,72.35,100,light
2018-01-30T05:15,reference,1,5,15,0,3.92,3.67,0,0,73,100,light
2018-01-30T05:30,reference,1,5,30,0,3.92,3.64,0,0,73.28,100,light
2018-01-30T05:45,reference,1,5,45,0,4,3.74,0,0,73.04,100,light
2018-01-30T06:00,reference,1,6,0,0,4,3.89,0,0,71.69,100,light
2018-01-30T06:15,reference,1,6,15,0,4.72,5.29,0,0,66.58,100,light
2018-01-30T06:30,reference,1,6,30,0,5.18,5.29,0,0,69.96,100,light
2018-01-30T06:45,reference,1,6,45,0,4.36,4.75,0,0,67.62,100,light
2018-01-30T07:00,reference,1,7,0,0,4,3.96,0,0,71.07,100,light
2018-01-30T07:15,reference,1,7,15,0,3.89,3.78,0,0,71.72,100,light
2018-01-30T07:30,reference,1,7,30,0,5,4.28,0,0,75.97,100,light
2018-01-30T07:45,reference,1,7,45,0,7.7,5.54,0,0,81.17,100,light
2018-01-30T08:00,reference,1,8,0,0,9.68,4.64,0,0,90.18,100,light
2018-01-30T08:15,reference,1,8,15,0,37.94,24.73,0,0.02,83.77,100,light
2018-01-30T08:30,reference,1,8,30,0,51.88,41.8,0,0.02,77.87,100,light
2018-01-30T08:45,reference,1,8,45,0,52.02,38.95,0,0.02,80.05,100,light
2018-01-30T09:00,reference,1,9,0,0,77.26,26.35,0,0.04,94.65,100,light
2018-01-30T09:15,reference,1,9,15,0,102.17,29.81,0,0.05,96,100,medium
2018-01-30T09:30,reference,1,9,30,0,98.46,27.79,0,0.05,96.24,100,medium
2018-01-30T09:45,reference,1,9,45,0,119.3,40.32,0,0.05,94.74,100,medium
2018-01-30T10:15,reference,1,10,15,0,121.82,39.46,0,0.06,95.13,100,maximum
2018-01-30T11:00,reference,1,11,0,0,103.54,32.58,0,0.05,95.39,100,maximum
2018-01-30T11:15,reference,1,11,15,0,60.26,36.11,0,0.03,85.78,100,maximum
2018-01-30T11:45,reference,1,11,45,0,81.9,55.22,0,0.04,82.91,100,maximum
2018-01-30T12:00,reference,1,12,0,0,68.76,43.7,0,0.03,84.4,100,maximum
2018-01-30T12:15,reference,1,12,15,0,14.98,3.71,19.22,0.01,97.07,61.47,medium
2018-01-30T12:30,reference,1,12,30,0,9.11,0,25.88,0,100,33.2,medium
2018-01-30T12:45,reference,1,12,45,0,9.72,0,25.24,0,100,35.94,medium
2018-01-30T13:00,reference,1,13,0,0,10.22,0,25.49,0,100,37.21,medium
2018-01-30T13:15,reference,1,13,15,0,49.72,15.3,3.85,0.02,95.58,99.7,medium
2018-01-30T13:30,reference,1,13,30,0,67.21,28.87,0,0.03,91.88,100,medium
2018-01-30T13:45,reference,1,13,45,0,58.68,16.34,0,0.03,96.33,100,medium
2018-01-30T14:15,reference,1,14,15,0,59.22,17.64,0,0.03,95.84,100,medium
2018-01-30T14:30,reference,1,14,30,0,70.78,26.14,0,0.03,93.81,100,medium
2018-01-30T15:00,reference,1,15,0,0,73.37,30.2,0,0.03,92.47,100,medium
2018-01-30T15:15,reference,1,15,15,0,64.8,23.54,0,0.03,93.99,100,medium
2018-01-30T15:45,reference,1,15,45,0,77.4,33.7,0,0.04,91.69,100,medium
2018-01-30T16:00,reference,1,16,0,0,74.38,32.15,0,0.03,91.79,100,medium
2018-01-30T16:15,reference,1,16,15,0,72.04,26.32,0,0.03,93.93,100,medium
2018-01-30T16:30,reference,1,16,30,0,68.36,25.92,0,0.03,93.5,100,medium
2018-01-30T17:00,reference,1,17,0,0,76.64,33.62,0,0.04,91.58,100,medium
2018-01-30T17:15,reference,1,17,15,0,69.44,29.2,0,0.03,92.18,100,maximum
2018-01-30T17:30,reference,1,17,30,0,68.94,24.55,0,0.03,94.21,100,maximum
2018-01-30T18:15,reference,1,18,15,0,55.26,27.04,0.36,0.03,89.82,100,maximum
2018-01-30T18:30,reference,1,18,30,0,65.45,39.28,0,0.03,85.74,100,maximum
2018-01-30T19:00,reference,1,19,0,0,62.86,23.87,0,0.03,93.49,100,maximum
2018-01-30T19:15,reference,1,19,15,0,62.32,20.7,0,0.03,94.9,100,maximum
2018-01-30T19:30,reference,1,19,30,0,63.32,20.05,0,0.03,95.33,100,maximum
2018-01-30T20:00,reference,1,20,0,0,110.81,35.28,0,0.05,95.29,100,maximum
2018-01-30T20:15,reference,1,20,15,0,128.27,42.84,0,0.06,94.85,100,medium
2018-01-30T20:30,reference,1,20,30,0,84.92,26.75,0,0.04,95.38,100,medium
2018-01-30T20:45,reference,1,20,45,0,122.26,40.18,0,0.06,95,100,medium
2018-01-30T21:15,reference,1,21,15,0,70.13,8.96,0.5,0.03,99.19,100,medium
2018-01-30T21:30,reference,1,21,30,0,81.65,13.32,0.5,0.04,98.7,100,medium
2018-01-30T21:45,reference,1,21,45,0,86.15,13.57,0,0.04,98.78,100,medium
2018-01-30T22:00,reference,1,22,0,0,68.54,9.36,0.83,0.03,99.08,99.99,medium
2018-01-30T22:15,reference,1,22,15,0,50.72,14.65,1.44,0.02,96.07,99.96,maximum
2018-01-30T22:30,reference,1,22,30,0,78.62,42.37,0,0.04,88.03,100,maximum
2018-01-30T22:45,reference,1,22,45,0,90.79,46.73,0,0.04,88.91,100,maximum
2018-01-30T23:00,reference,1,23,0,0,68.4,37.4,0,0.03,87.74,100,maximum
2018-01-30T23:15,reference,1,23,15,0,95.22,46.3,0,0.04,89.93,100,light
2018-01-30T23:30,reference,1,23,30,0,97.31,46.48,0,0.04,90.23,100,light
2018-01-30T23:45,reference,1,23,45,0,70.02,38.23,0,0.03,87.77,100,light
2018-01-31T00:15,reference,1,0,15,0,57.31,34.2,0,0.03,85.87,100,light
2018-01-31T00:30,reference,1,0,30,0,81.68,43.16,0,0.04,88.42,100,light
2018-01-31T00:45,reference,1,0,45,0,98.17,47.16,0,0.05,90.14,100,light
2018-01-31T01:00,reference,1,1,0,0,66.67,37.76,0,0.03,87.01,100,light
2018-01-31T01:15,reference,1,1,15,0,100.08,48.17,0,0.05,90.11,100,light
2018-01-31T01:30,reference,1,1,30,0,60.77,34.06,0,0.03,87.23,100,light
2018-01-31T01:45,reference,1,1,45,0,16.7,12.71,0,0.01,79.57,100,light
2018-01-31T02:00,reference,1,2,0,0,6.23,5.44,0,0,75.33,100,light
2018-01-31T02:15,reference,1,2,15,0,6.23,5.33,0,0,75.99,100,light
2018-01-31T02:30,reference,1,2,30,0,5.94,5.22,0,0,75.12,100,light
2018-01-31T02:45,reference,1,2,45,0,5.87,5.08,0,0,75.62,100,light
2018-01-31T03:00,reference,1,3,0,0,5.9,5.33,0,0,74.2,100,light
2018-01-31T03:15,reference,1,3,15,0,5.83,5.15,0,0,74.95,100,light
2018-01-31T03:30,reference,1,3,30,0,5.83,5.33,0,0,73.8,100,light
2018-01-31T03:45,reference,1,3,45,0,5.83,5.11,0,0,75.2,100,light
2018-01-31T04:00,reference,1,4,0,0,5.83,5.29,0,0,74.06,100,light
2018-01-31T04:30,reference,1,4,30,0,5.8,5.18,0,0,74.58,100,light
2018-01-31T04:45,reference,1,4,45,0,5.94,5.22,0,0,75.12,100,light
2018-01-31T05:00,reference,1,5,0,0,5.83,5.04,0,0,75.65,100,light
2018-01-31T05:15,reference,1,5,15,0,5.9,5.4,0,0,73.77,100,light
2018-01-31T05:30,reference,1,5,30,0,5.83,5.33,0,0,73.8,100,light
2018-01-31T05:45,reference,1,5,45,0,4.72,5.4,0,0,65.81,100,light
2018-01-31T06:00,reference,1,6,0,0,4.18,4.03,0,0,71.99,100,light
2018-01-31T06:15,reference,1,6,15,0,4.03,4,0,0,70.97,100,light
2018-01-31T06:30,reference,1,6,30,0,4,3.92,0,0,71.42,100,light
2018-01-31T07:00,reference,1,7,0,0,4.07,4.18,0,0,69.76,100,light
2018-01-31T07:15,reference,1,7,15,0,4,3.96,0,0,71.07,100,light
2018-01-31T07:30,reference,1,7,30,0,5.11,4.61,0,0,74.25,100,light
2018-01-31T07:45,reference,1,7,45,0,7.88,5.4,0,0,82.49,100,light
2018-01-31T08:00,reference,1,8,0,0,7.81,4.75,0,0,85.44,100,light
2018-01-31T08:15,reference,1,8,15,0,42.62,30.28,0,0.02,81.52,100,light
2018-01-31T08:30,reference,1,8,30,0,60.88,49.46,0,0.03,77.61,100,light
2018-01-31T08:45,reference,1,8,45,0,49.32,37.48,0,0.02,79.62,100,light
2018-01-31T09:00,reference,1,9,0,0,58.07,19.44,0,0.03,94.83,100,light
2018-01-31T09:15,reference,1,9,15,0,76.54,29.59,0,0.04,93.27,100,medium
2018-01-31T09:30,reference,1,9,30,0,69.41,22.68,0,0.03,95.05,100,medium
2018-01-31T10:00,reference,1,10,0,0,54.4,12.13,0,0.02,97.6,100,medium
2018-01-31T10:15,reference,1,10,15,0,59.08,18,0,0.03,95.66,100,maximum
2018-01-31T10:30,reference,1,10,30,0,54.18,9.94,0.54,0.02,98.36,100,maximum
2018-01-31T11:00,reference,1,11,0,0,133.31,51.41,0,0.06,93.3,100,maximum
2018-01-31T11:30,reference,1,11,30,0,135.22,70.7,0,0.06,88.62,100,maximum
2018-01-31T11:45,reference,1,11,45,0,121.28,53.06,0,0.06,91.62,100,maximum
2018-01-31T12:00,reference,1,12,0,0,97.7,47.7,0,0.04,89.86,100,maximum
2018-01-31T12:15,reference,1,12,15,0,25.42,7.45,18.94,0.01,95.96,80.19,medium
2018-01-31T12:30,reference,1,12,30,0,8.32,0,25.88,0,100,30.61,medium
2018-01-31T12:45,reference,1,12,45,0,8.93,0,25.02,0,100,33.61,medium
2018-01-31T13:00,reference,1,13,0,0,8.89,0,25.16,0,100,33.32,medium
2018-01-31T13:15,reference,1,13,15,0,76.46,24.34,4.25,0.04,95.29,99.85,medium
2018-01-31T13:30,reference,1,13,30,0,107.46,34.42,0,0.05,95.23,100,medium
2018-01-31T13:45,reference,1,13,45,0,123.88,44.75,0,0.06,94.05,100,medium
2018-01-31T14:00,reference,1,14,0,0,137.74,54.54,0,0.06,92.98,100,medium
2018-01-31T14:15,reference,1,14,15,0,104.58,40.79,0,0.05,93.16,100,medium
2018-01-31T14:30,reference,1,14,30,0,143.82,56.56,0,0.07,93.06,100,medium
2018-01-31T14:45,reference,1,14,45,0,108.94,44.57,0,0.05,92.55,100,medium
2018-01-31T15:00,reference,1,15,0,0,120.35,47.38,0,0.06,93.05,100,medium
2018-01-31T15:15,reference,1,15,15,0,118.91,38.52,0,0.05,95.13,100,medium
2018-01-31T15:30,reference,1,15,30,0,116.03,46.19,0,0.05,92.91,100,medium
2018-01-31T15:45,reference,1,15,45,0,134.6,52.6,0,0.06,93.14,100,medium
2018-01-31T16:00,reference,1,16,0,0,124.88,49.32,0,0.06,93.01,100,medium
2018-01-31T16:15,reference,1,16,15,0,139.61,55.12,0,0.06,93.01,100,medium
2018-01-31T16:30,reference,1,16,30,0,111.85,40.93,0,0.05,93.91,100,medium
2018-01-31T17:00,reference,1,17,0,0,109.12,39.1,0,0.05,94.14,100,medium
2018-01-31T17:15,reference,1,17,15,0,127.69,44.57,0,0.06,94.41,100,maximum
2018-01-31T17:30,reference,1,17,30,0,98.42,26.86,0,0.05,96.47,100,maximum
2018-01-31T17:45,reference,1,17,45,0,99.29,18.61,0,0.05,98.29,100,maximum
2018-01-31T18:00,reference,1,18,0,0,97.45,17.82,0,0.04,98.37,100,maximum
2018-01-31T18:15,reference,1,18,15,0,59.69,19.98,0,0.03,94.83,100,maximum
2018-01-31T18:30,reference,1,18,30,0,102.2,35.57,0,0.05,94.44,100,maximum
2018-01-31T18:45,reference,1,18,45,0,74.12,13.18,1.44,0.03,98.46,99.98,maximum
2018-01-31T19:15,reference,1,19,15,0,69.7,9,0.11,0.03,99.18,100,maximum
2018-01-31T19:45,reference,1,19,45,0,76.32,11.41,0.29,0.03,98.9,100,maximum
2018-01-31T20:00,reference,1,20,0,0,55.87,5.4,2.02,0.03,99.54,99.93,maximum
2018-01-31T20:30,reference,1,20,30,0,66.2,7.88,1.26,0.03,99.3,99.98,medium
2018-01-31T20:45,reference,1,20,45,0,49.43,2.95,1.91,0.02,99.82,99.93,medium
2018-01-31T21:00,reference,1,21,0,0,99.22,17.82,0,0.05,98.43,100,medium
2018-01-31T21:15,reference,1,21,15,0,77.62,11.23,0.76,0.04,98.97,100,medium
2018-01-31T21:30,reference,1,21,30,0,80.86,12.56,0.65,0.04,98.82,100,medium
2018-01-31T21:45,reference,1,21,45,0,96.7,16.99,0,0.04,98.49,100,medium
2018-01-31T22:00,reference,1,22,0,0,58.54,5.18,1.19,0.03,99.61,99.98,medium
2018-01-31T22:15,reference,1,22,15,0,80.96,26.14,0,0.04,95.16,100,maximum
2018-01-31T22:30,reference,1,22,30,0,80.5,44.96,0,0.04,87.31,100,maximum
2018-01-31T22:45,reference,1,22,45,0,54.54,34.27,0,0.03,84.67,100,maximum
2018-01-31T23:15,reference,1,23,15,0,91.22,45.4,0,0.04,89.53,100,light
2018-01-31T23:30,reference,1,23,30,0,87.19,43.92,0,0.04,89.31,100,light
2018-02-01T00:15,reference,2,0,15,0,84.49,42.48,0,0.04,89.34,100,light
2018-02-01T00:30,reference,2,0,30,0,77.22,42.23,0,0.04,87.74,100,light
2018-02-01T00:45,reference,2,0,45,0,74.05,38.99,0,0.03,88.48,100,light
2018-02-01T01:00,reference,2,1,0,0,88.96,46.04,0,0.04,88.81,100,light
2018-02-01T01:15,reference,2,1,15,0,76.64,41.54,0,0.04,87.92,100,light
2018-02-01T01:45,reference,2,1,45,0,5.54,5.69,0,0,69.76,100,light
2018-02-01T02:00,reference,2,2,0,0,6.91,6.05,0,0,75.24,100,light
2018-02-01T02:15,reference,2,2,15,0,6.41,5.87,0,0,73.75,100,light
